"Recover 2% of Life on Kill if you've Spent Life Recently","若你近期有消耗生命，擊殺時恢復 2% 生命"
"+12 to maximum Energy Shield","+12 最大能量護盾"
"50% increased Critical Strike Chance with Mines","增加 50% 地雷暴擊率"
"+25% to Critical Strike Multiplier with Mines","+25% 地雷暴擊加成"
"10% chance to gain a Power Charge when your Mine is Detonated targeting an Enemy","當你的地雷對敵人爆炸時有 10% 的機會獲得 1 顆暴擊球"
"20% increased Minion Accuracy Rating","增加 20% 召喚物命中值"
"4% reduced Mana Cost of Skills","減少 4% 技能魔力消耗"
"Minions have 3% increased Cast Speed","召喚物增加 3% 施放速度"
"Minions have 3% increased Attack Speed","召喚物增加 3% 攻擊速度"
"Minions have 8% increased Cast Speed","召喚物增加 8% 施放速度"
"Minions have 8% increased Attack Speed","召喚物增加 8% 攻擊速度"
"Increases and Reductions to Minion Attack Speed also affect you",增加和減少召喚物攻擊速度同時影響你
"Increases and Reductions to Minion Damage also affect you",召喚物傷害的增減同時套用在你身上
"15% increased Stun Threshold","增加 15% 暈眩門檻"
"50% increased Warcry Speed","增加 50% 戰吼施放速度"
"20% increased Warcry Cooldown Recovery Rate","增加 20% 戰吼冷卻恢復率"
"30% increased Warcry Buff Effect","增加 30% 戰吼的增益效果"
"Enemies Taunted by your Warcries take 6% increased Damage","被你戰吼嘲諷的敵人增加 6% 承受傷害"
"Minions have 5% increased maximum Life","召喚物增加 5% 最大生命"
"Regenerate 5 Mana per second","每秒 5 基本魔力回復"
"-1 to maximum number of Summoned Totems\nYou can have an additional Brand Attached to an Enemy","-1 召喚圖騰的最大數量\n你可以對敵人附著 1 個額外烙印"
"+5% to Cold Damage over Time Multiplier","+5% 冰冷持續傷害加成"
"12% increased Brand Damage","增加 12% 烙印傷害"
"10% increased Brand Damage","增加 10% 烙印傷害"
"Brand Skills have 10% increased Duration","烙印技能增加 10% 持續時間"
"10% increased Brand Attachment range","增加 10% 烙印附著距離"
"Brand Recall has 10% increased Cooldown Recovery Rate","烙印呼喚增加 10% 冷卻時間恢復速度"
"12% increased Cast Speed with Brand Skills","增加 12% 烙印技能施放速度"
"Enemies take 5% increased Damage for each of your Brands Attached to them","每個你附著敵人身上的烙印，增加 5% 他們承受傷害"
"25% increased Brand Critical Strike Chance","增加 25% 烙印暴擊率"
"30% increased Brand Attachment range","增加 30% 烙印附著距離"
"+30% to Brand Critical Strike Multiplier","+30% 烙印暴擊加成"
"0.3% of Spell Damage Leeched as Energy Shield","0.3% 法術傷害偷取能量護盾"
"80% increased total Recovery per second from Energy Shield Leech","增加 80% 能量護盾偷取的每秒總恢復"
"15% increased Maximum total Energy Shield Recovery per second from Leech","增加 15% 來自偷取每秒最大總能量護盾恢復"
"30% increased total Recovery per second from Energy Shield Leech","增加 30% 能量護盾偷取的每秒總恢復"
"40% increased Maximum total Energy Shield Recovery per second from Leech","增加 40% 來自偷取每秒最大總能量護盾恢復"
"1% of Spell Damage Leeched as Energy Shield","1% 法術傷害偷取能量護盾"
"24% increased Damage while on Full Energy Shield","滿能量護盾時，增加 24% 傷害"
"30% increased Maximum total Energy Shield Recovery per second from Leech","增加 30% 來自偷取每秒最大總能量護盾恢復"
"0.8% of Spell Damage Leeched as Energy Shield","0.8% 法術傷害偷取能量護盾"
"10% chance to Avoid being Stunned","10% 機率避免被暈眩"
"10% chance to Avoid Bleeding","10% 機率避免流血"
"10% chance to Avoid being Poisoned","10% 機率避免被中毒"
"20% chance to Avoid Bleeding","20% 機率避免流血"
"20% chance to Avoid being Poisoned","20% 機率避免被中毒"
"Gain 10 Life per Enemy Hit with Attacks","每用攻擊擊中一個敵人，獲得 10 生命"
"0.5% of Attack Damage Leeched as Life","0.5% 攻擊傷害偷取生命"
"30% chance to Avoid being Stunned","30% 機率避免被暈眩"
"30% chance to Avoid Bleeding","30% 機率避免流血"
"30% chance to Avoid being Poisoned","30% 機率避免被中毒"
"8% increased Elemental Damage","增加 8% 元素傷害"
"15% chance to Freeze, Shock and Ignite","15% 機率使敵人冰凍、感電與點燃"
"50% increased Elemental Damage","增加 50% 元素傷害"
"Gain 5% of Physical Damage as Extra Fire Damage","獲得 5% 物理傷害的火焰傷害"
"Damage Penetrates 5% Fire Resistance","傷害穿透 5% 火焰抗性"
"Gain 5% of Physical Damage as Extra Lightning Damage","獲得 5% 物理傷害的閃電傷害"
"Damage Penetrates 5% Lightning Resistance","傷害穿透 5% 閃電抗性"
"Gain 15 Life per Enemy Killed","每個被擊殺的敵人，獲得 15 生命"
"Gain 15 Energy Shield per Enemy Killed","每個被擊殺的敵人，獲得 15 能量護盾"
"Recover 2% of Energy Shield on Kill","擊殺時恢復 2% 能量護盾"
"Gain 2 Mana per Enemy Hit with Attacks","每用攻擊擊中一個敵人，獲得 2 魔力"
"Gain 4 Life per Enemy Hit with Attacks","每用攻擊擊中一個敵人，獲得 4 生命"
"4% increased Cast Speed while Dual Wielding","雙持武器時增加 4% 施放速度"
"3% increased Cast Speed while Dual Wielding","雙持武器時增加 3% 施放速度"
"15% increased Cooldown Recovery Rate of Movement Skills","增加 15% 位移技能的冷卻時間恢復速度"
"10% increased Spell Damage while Dual Wielding","雙持時增加 10% 法術傷害"
"3% increased Movement Speed while Dual Wielding","雙持時增加 3% 移動速度"
"6% increased Cast Speed while Dual Wielding","雙持武器時增加 6% 施放速度"
"20% increased Spell Damage while Dual Wielding","雙持時增加 20% 法術傷害"
"40% increased Mana Regeneration if you've used a Movement Skill Recently","近期內你若有使用移動技能，增加 40% 魔力回復"
"+3% Chance to Block Spell Damage while Dual Wielding","雙持時 +3% 法術傷害格擋率"
"10% increased Cast Speed while Dual Wielding","雙持武器時增加 10% 施放速度"
"+5% Chance to Block Spell Damage while Dual Wielding","雙持時 +5% 法術傷害格擋率"
"10% increased Attack Speed while Dual Wielding","雙持武器時增加 10% 攻擊速度"
"12% increased Spell Damage while wielding a Staff","持長杖時增加 12% 法術傷害"
"12% increased Area of Effect while wielding a Staff","持長杖時增加 12% 範圍效果"
"10% increased Spell Damage while wielding a Staff","持長杖時增加 10% 法術傷害"
"20% increased Spell Damage while wielding a Staff","持長杖時增加 20% 法術傷害"
"10% increased Attack Speed with Staves","使用長杖類武器時增加 10% 攻擊速度"
"10% increased Cast Speed while wielding a Staff","持長杖時增加 10% 施放速度"
"3% increased Area of Effect per Power Charge","每顆暴擊球增加 3% 範圍效果"
"30% increased Energy Shield from Equipped Shield","增加 30% 從盾牌獲取的能量護盾"
"50% increased Energy Shield from Equipped Shield","增加 50% 從盾牌獲取的能量護盾"
"+8% Chance to Block Spell Damage while holding a Shield","持盾時 +8% 法術傷害格擋率"
"60% increased Energy Shield from Equipped Shield","增加 60% 從盾牌獲取的能量護盾"
"12% increased Spell Damage while holding a Shield","持盾時增加 12% 法術傷害"
"+3% Chance to Block Spell Damage while holding a Shield","持盾時 +3% 法術傷害格擋率"
"8% increased Spell Damage while holding a Shield","持盾時增加 8% 法術傷害"
"4% increased Cast Speed while holding a Shield","持盾時增加 4% 施放速度"
"25% chance to Avoid being Stunned while holding a Shield","持盾時，25% 機率避免被暈眩"
"30% increased Spell Damage while holding a Shield","持盾時增加 30% 法術傷害"
"25% chance to Avoid Elemental Ailments while holding a Shield","持盾時，25% 機率避免元素異常狀態"
"Spell Skills have 5% increased Area of Effect","法術技能增加 5% 範圍效果"
"Spell Skills have 20% increased Area of Effect","法術技能增加 20% 範圍效果"
"Energy Shield Recharge is not interrupted by Damage if Recharge began Recently\n40% less Energy Shield Recharge Rate","若能量護盾在近期開始充能，則不會被傷害阻斷\n40% 更少能量護盾充能率"
"15% chance to Poison on Hit with Attacks","攻擊擊中時有 15% 機率使目標中毒"
"+14% to Damage over Time Multiplier for Poison","+14% 中毒持續傷害加成"
"12% increased Damage with Ailments from Attack Skills","攻擊技能增加 12% 異常狀態傷害"
"40% increased Attack Damage while Leeching","偷取時增加 40% 攻擊傷害"
"10% increased Attack Speed when on Full Life","滿血時增加 10% 攻擊速度"
"1% of Physical Attack Damage Leeched as Life","1% 的物理攻擊傷害偷取生命"
"10% increased Melee Damage","增加 10% 近戰傷害"
"Melee Skills have 5% increased Area of Effect","近戰技能增加 5% 範圍效果"
"Melee Skills have 20% increased Area of Effect","近戰技能增加 20% 範圍效果"
"30% increased Cooldown Recovery Rate of Movement Skills","增加 30% 位移技能的冷卻時間恢復速度"
"15% increased Blind Effect","增加 15% 致盲效果"
"40% increased Blind duration","增加 40% 致盲持續時間"
"40% increased Blind Effect","增加 40% 致盲效果"
"20% increased Evasion Rating","增加 20% 閃避值"
"10% chance to gain Phasing for 4 seconds on Kill","擊殺時有 10% 機率獲得 4 秒迷蹤效果"
"40% increased Evasion Rating while Phasing","迷蹤時增加 40% 閃避值"
"10% increased Movement Speed while Phasing","迷蹤效果下增加 10% 移動速度"
"50% increased Armour while stationary","站立時，增加 50% 護甲"
"25% chance to gain an Endurance Charge when you are Hit","被擊中時 25% 機率獲得耐力球"
"Guard Skills have 25% increased Duration","守衛技能增加 25% 持續時間"
"Remove Bleeding when you use a Guard Skill",當你使用守護技能時移除流血
"25% increased Armour","增加 25% 護甲"
"Remove Corrupted Blood when you use a Guard Skill",當你使用守護技能時移除腐化之血
"20% chance to Maim Enemies on Critical Strike with Attacks","攻擊暴擊時有 20% 機率使敵人癱瘓"
"40% increased Melee Critical Strike Chance","增加 40% 近戰暴擊率"
"+20% to Melee Critical Strike Multiplier","+20% 近戰暴擊加成"
"+1 to maximum Fortification","+1 最大護體"
"Fortifying Hits grant 30% increased Fortification","護體擊中增加 30% 護體"
"+4 to maximum Fortification","+4 最大護體"
"20% increased Effect of Chill","增加 20% 冰緩效果"
"+12% to Cold Damage over Time Multiplier","+12% 冰冷持續傷害加成"
"Prevent +3% of Suppressed Spell Damage","阻止 +3% 的壓抑法術傷害"
"+15% chance to Suppress Spell Damage","+15% 壓抑法術傷害率"
"6% increased Impale Effect","增加 6% 穿刺效果"
"10% increased Attack Physical Damage","增加 10% 物理攻擊傷害"
"5% chance to Impale Enemies on Hit with Attacks","攻擊擊中時有 5% 機率穿刺敵人"
"5% increased Impale Effect","增加 5% 穿刺效果"
"15% chance to Impale Enemies on Hit with Attacks","攻擊擊中時有 15% 機率穿刺敵人"
"Impale Damage dealt to Enemies Impaled by you Overwhelms 15% Physical Damage Reduction","對被你穿刺敵人所造成的穿刺傷害鎮壓 15% 物理傷害減免"
"10% increased Impale Effect","增加 10% 穿刺效果"
"Impale Damage dealt to Enemies Impaled by you Overwhelms 25% Physical Damage Reduction","對被你穿刺敵人所造成的穿刺傷害鎮壓 25% 物理傷害減免"
"Gain 4% of Physical Damage as Extra Fire Damage","獲得 4% 物理傷害的火焰傷害"
"Gain 10% of Physical Damage as Extra Fire Damage","獲得 10% 物理傷害的火焰傷害"
"10% chance to Blind Enemies on Hit with Attacks","攻擊擊中時有 10% 機率造成致盲"
"25% increased Critical Strike Chance against Blinded Enemies","對致盲的敵人增加 25% 暴擊率"
"20% increased Blind Effect","增加 20% 致盲效果"
"20% chance to Blind Enemies on Hit with Attacks","攻擊擊中時有 20% 機率造成致盲"
"50% increased Critical Strike Chance against Blinded Enemies","對致盲的敵人增加 50% 暴擊率"
"2% increased Movement Speed per Frenzy Charge","每個狂怒球增加 2% 移動速度"
"5% increased Evasion Rating per Frenzy Charge","每個狂怒球增加 5% 閃避值"
"2% increased Attack Speed per Frenzy Charge","每個狂怒球增加 2% 攻擊速度"
"+1 to Minimum Frenzy Charges","+1 最小狂怒球"
"8% increased Damage per Frenzy Charge","每顆狂怒球增加 8% 傷害"
"8% chance to gain a Frenzy Charge on Kill","擊殺時有 8% 機率獲得 1 顆狂怒球"
"5% increased Stun Duration on Enemies per Endurance Charge","每顆耐力球增加敵人 5% 暈眩持續時間"
"5% increased Armour per Endurance Charge","每顆耐力球增加 5% 護甲"
"3% increased Area of Effect per Endurance Charge","每顆耐力球增加 3% 範圍效果"
"8% chance to gain an Endurance Charge on Kill","8% 機率擊殺時獲得 1 顆耐力球"
"+1 to Minimum Endurance Charges","+1 最小耐力球"
"30% increased Projectile Speed","增加 30% 投射物速度"
"Projectiles gain Damage as they travel farther, dealing up\nto 60% increased Damage with Hits to targets","投射物傷害隨著飛行距離而提升，\n擊中目標時最多增加 60% 傷害"
"+15 to Dexterity","+15 敏捷"
"8% increased Dexterity","增加 8% 敏捷"
"+15 to Strength","+15 力量"
"8% increased Strength","增加 8% 力量"
"+15 to Intelligence","+15 智慧"
"8% increased Intelligence","增加 8% 智慧"
"+2% to all maximum Elemental Resistances","+2% 全部最大元素抗性"
"10% increased Accuracy Rating with Axes","使用斧類武器時增加 10% 命中值"
"Axe Attacks deal 10% increased Damage with Hits and Ailments","斧攻擊增加 10% 擊中和異常狀態傷害"
"Axe Attacks deal 12% increased Damage with Hits and Ailments","斧攻擊增加 12% 擊中和異常狀態傷害"
"25% increased Critical Strike Chance with Axes","增加 25% 斧暴擊率"
"+200 to Accuracy Rating with Axes","使用斧類武器時 +200 點命中"
"Axe Attacks deal 30% increased Damage with Hits and Ailments","斧攻擊增加 30% 擊中和異常狀態傷害"
"+40% to Critical Strike Multiplier with Axes","持斧時 +40% 暴擊加成"
"60% increased Critical Strike Chance with Maces or Sceptres","錘和權杖增加 60% 暴擊率"
"10% chance to gain a Power Charge when you Stun with Melee Damage","當你使用近戰傷害暈眩時，有 10% 的機率獲得 1 顆暴擊球"
"10% reduced Enemy Stun Threshold with Maces or Sceptres","錘和權杖減少 10% 敵人暈眩門檻"
"30% increased Armour if you have been Hit Recently","若你近期有擊中，增加 30% 護甲"
"30% increased Evasion Rating if you haven't been Hit Recently","若你近期沒有被擊中，增加 30% 閃避值"
"+15% chance to Suppress Spell Damage if you've Hit an Enemy Recently","若你近期有擊中敵人，+15% 壓抑法術傷害率"
"+15% to Critical Strike Multiplier with Maces or Sceptres","錘和權杖 +15% 暴擊加成"
"20% increased Critical Strike Chance with Maces or Sceptres","錘和權杖增加 20% 暴擊率"
"Mace or Sceptre Attacks deal 10% increased Damage with Ailments","錘或權杖增加 10% 異常狀態傷害"
"10% increased Physical Damage with Maces or Sceptres","錘和權杖增加 10% 物理傷害"
"Mace or Sceptre Attacks deal 35% increased Damage with Ailments","錘或權杖增加 35% 異常狀態傷害"
"35% increased Physical Damage with Maces or Sceptres","錘和權杖增加 35% 物理傷害"
"+35% to Critical Strike Multiplier with Maces or Sceptres","錘和權杖 +35% 暴擊加成"
"10% increased Stun Duration on Enemies","增加 10% 敵人暈眩時間"
"10% chance to double Stun Duration","有 10% 機率增加暈眩時間 1 倍"
"60% increased Stun Duration against Enemies that are on Full Life","對滿血的敵人增加 60% 暈眩時間"
"12% increased Life Recovery from Flasks","增加 12% 來自藥劑的生命恢復"
"+5% chance to Suppress Spell Damage","+5% 壓抑法術傷害率"
"+12% chance to Suppress Spell Damage","+12% 壓抑法術傷害率"
"Life Flasks gain 3 Charges when you Suppress Spell Damage","當你壓抑法術傷害時，生命藥劑獲得 3 充能"
"Sword Attacks deal 14% increased Damage with Hits and Ailments","劍攻擊增加 14% 擊中和異常狀態傷害"
"+1 to Melee Strike Range with Swords","使用劍時，+1 近戰打擊距離"
"Sword Attacks deal 10% increased Damage with Hits and Ailments","劍攻擊增加 10% 擊中和異常狀態傷害"
"+3 to Melee Strike Range with Swords","使用劍時，+3 近戰打擊距離"
"Sword Attacks deal 30% increased Damage with Hits and Ailments","劍攻擊增加 30% 擊中和異常狀態傷害"
"16% increased Damage Over Time with Bow Skills","增加 16% 弓技能持續傷害"
"3% increased Attack Speed with Bows","使用弓類武器時增加 3% 攻擊速度"
"12% increased Area of Effect while wielding a Bow","持弓時增加 12% 範圍效果"
"24% increased Damage with Bows","持弓類武器時增加 24% 傷害"
"16% increased Accuracy Rating with Bows","使用弓類武器時增加 16% 命中值"
"24% increased Damage Over Time with Bow Skills","增加 24% 弓技能持續傷害"
"14% increased Physical Damage with Bows","持弓類武器時增加 14% 物理傷害"
"14% increased Damage Over Time with Bow Skills","增加 14% 弓技能持續傷害"
"60% increased Critical Strike Chance with Claws","使用爪類武器時增加 60% 暴擊率"
"+20% to Critical Strike Multiplier with Claws","持爪時 +20% 暴擊加成"
"+15% to Critical Strike Multiplier with Claws","持爪時 +15% 暴擊加成"
"30% increased Critical Strike Chance with Daggers","使用匕首類武器時增加 30% 暴擊率"
"100% increased Critical Strike Chance against Enemies on Full Life","對滿血的敵人增加 100% 暴擊率"
"Dagger Attacks deal 16% increased Damage with Ailments","匕首攻擊增加 16% 異常狀態傷害"
"Dagger Attacks deal 20% increased Damage with Ailments","匕首攻擊增加 20% 異常狀態傷害"
"+17% to Chaos Resistance","+17% 混沌抗性"
"60% increased Critical Strike Chance with Wands","持法杖時增加 60% 暴擊率"
"+30% to Critical Strike Multiplier with Wands","持法杖時 +30% 暴擊加成"
"8% increased Accuracy Rating with Two Handed Melee Weapons","使用雙手近戰武器時增加 8% 命中值"
"20% increased Critical Strike Chance with Two Handed Melee Weapons","使用雙手近戰武器時增加 20% 暴擊率"
"+45% to Critical Strike Multiplier with Two Handed Melee Weapons","使用雙手近戰武器時 +45% 暴擊加成"
"10% increased Stun Duration with Two Handed Melee Weapons on Enemies","使用雙手近戰武器時增加 10% 敵人暈眩時間"
"10% increased Physical Damage with Two Handed Melee Weapons","持近戰雙手武器時增加 10% 物理傷害"
"Attacks with Two Handed Melee Weapons deal 10% increased Damage with Ailments","使用雙手近戰武器攻擊增加 10% 異常狀態傷害"
"5% reduced Enemy Stun Threshold","減少 5% 敵人暈眩門檻"
"20% increased Stun Duration with Two Handed Melee Weapons on Enemies","使用雙手近戰武器時增加 20% 敵人暈眩時間"
"5% chance to deal Double Damage","5% 機率造成兩倍傷害"
"20% increased Attack Critical Strike Chance while Dual Wielding","雙持時增加 20% 攻擊暴擊率"
"30% increased Defences from Equipped Shield","增加 30% 從盾牌獲取的防禦"
"Attack Skills deal 14% increased Damage with Ailments while holding a Shield","持盾時攻擊技能增加 14% 異常狀態傷害"
"14% increased Physical Attack Damage while holding a Shield","增加 14% 持盾時物理攻擊傷害"
"Attack Skills deal 10% increased Damage with Ailments while holding a Shield","持盾時攻擊技能增加 10% 異常狀態傷害"
"10% increased Physical Attack Damage while holding a Shield","增加 10% 持盾時物理攻擊傷害"
"Attack Skills deal 12% increased Damage with Ailments while holding a Shield","持盾時攻擊技能增加 12% 異常狀態傷害"
"12% increased Physical Attack Damage while holding a Shield","增加 12% 持盾時物理攻擊傷害"
"Attack Skills deal 30% increased Damage with Ailments while holding a Shield","持盾時攻擊技能增加 30% 異常狀態傷害"
"30% increased Physical Attack Damage while holding a Shield","增加 30% 持盾時物理攻擊傷害"
"10% chance to gain an Endurance Charge on Kill while holding a Shield","持盾時有 10% 機率在擊殺時獲得 1 顆耐力球"
"+3% chance to Block Spell Damage while holding a Staff or Shield","持長杖或盾時，+3% 法術傷害格擋率"
"Recover 50 Energy Shield when you Block Spell Damage","當你格擋法術傷害時，恢復 50 能量護盾"
"+6% chance to Block Spell Damage while holding a Staff or Shield","持長杖或盾時，+6% 法術傷害格擋率"
"Gain 5 Life per Enemy Hit with Attacks","每用攻擊擊中一個敵人，獲得 5 生命"
"0.3% of Attack Damage Leeched as Life","0.3% 攻擊傷害偷取生命"
"4% of Damage taken Recouped as Life","承受 4% 傷害補償為生命"
"Melee Skills have 12% increased Area of Effect","近戰技能增加 12% 範圍效果"
"+2% Chance to Block Attack Damage while wielding a Staff","持長杖時 +2% 攻擊傷害格擋率"
"Staff Attacks deal 10% increased Damage with Hits and Ailments","長杖攻擊增加 10% 擊中和異常狀態傷害"
"Staff Attacks deal 12% increased Damage with Hits and Ailments","長杖攻擊增加 12% 擊中和異常狀態傷害"
"+8% Chance to Block Attack Damage while wielding a Staff","持長杖時 +8% 攻擊傷害格擋率"
"+800 Armour if you've Blocked Recently","近期若你有格擋則 +800 護甲"
"10% increased Elemental Damage with Staves","增加 10% 長杖元素傷害"
"30% increased Elemental Damage with Staves","增加 30% 長杖元素傷害"
"20% increased Critical Strike Chance with Staves","持長杖時增加 20% 暴擊率"
"+12% to Critical Strike Multiplier with Staves","持長杖時 +12% 暴擊加成"
"14% increased Accuracy Rating with Staves","使用長杖類武器時增加 14% 命中值"
"10% chance to gain Arcane Surge when you Kill an Enemy","當你擊殺敵人時，有 10% 機率獲得秘能波動"
"10% increased Effect of Arcane Surge on you per\n200 Mana spent Recently, up to 50%","近期每消耗 200 魔力，\n增加你身上秘能波動 10% 效果，最多 50%"
"Recover 1% of Life when you Kill a Cursed Enemy","當你擊殺被詛咒的敵人時，恢復 1% 生命"
"Recover 1% of Mana when you Kill a Cursed Enemy","當你擊殺被詛咒的敵人時，恢復 1% 魔力"
"Recover 2% of Life when you Kill a Cursed Enemy","當你擊殺被詛咒的敵人時，恢復 2% 生命"
"Cursed Enemies you Kill are destroyed",你擊殺被詛咒的敵人被摧毀
"Enemies you Curse cannot Recharge Energy Shield",你詛咒的敵人不能充能能量護盾
"Enemies Cursed by you have 50% reduced Life Regeneration Rate","你詛咒的敵人減少 50% 生命回復率"
"8% increased Mana Regeneration Rate per Power Charge","每個暴擊球增加 8% 魔力回復率"
"8% increased Critical Strike Chance per Power Charge","每個暴擊球增加 8% 暴擊率"
"+1 to Minimum Power Charges","+1 最小暴擊球"
"8% increased Damage per Power Charge","每顆暴擊球增加 8% 傷害"
"8% chance to gain a Power Charge on Kill","擊殺時有 8% 機率獲得 1 顆暴擊球"
"2% increased Spell Damage per 100 Maximum Mana, up to 40%","每 100 最大魔力增加 2% 法術傷害，最多 40%"
"2% Chance to Block Spell Damage","2% 法術傷害格擋率"
"6% Chance to Block Spell Damage","6% 法術傷害格擋率"
"1% increased Mana Regeneration Rate per 1% Chance to Block Spell Damage","每 1% 法術傷害格擋率，增加 1% 魔力回復率"
"5% increased Flask Charges gained","增加 5% 藥劑充能獲取"
"10% increased Mana Recovery from Flasks","增加 10% 來自藥劑的魔力恢復"
"25% increased Flask Charges gained","增加 25% 藥劑充能獲取"
"15% increased Mana Recovery Rate during Effect of any Mana Flask","任何魔力藥劑效果期間，增加 15% 魔力恢復率"
"Minions have 30% increased Movement Speed","召喚物增加 30% 移動速度"
"Minions have 30% chance to gain Onslaught for 4 seconds on Kill","召喚物擊殺時有 30% 機率獲得猛攻 4 秒"
"12% increased Minion Duration","增加 12% 召喚物持續時間"
"20% increased Minion Duration","增加 20% 召喚物持續時間"
"20% increased Skill Effect Duration","增加 20% 技能效果持續時間"
"Minions deal 30% increased Damage if you've used a Minion Skill Recently","若你近期有使用召喚物技能，召喚物增加 30% 傷害"
"Minions have 20% increased Critical Strike Chance","召喚物增加 20% 暴擊率"
"Minions have 25% increased Critical Strike Chance","召喚物增加 25% 暴擊率"
"Minions have 60% increased Critical Strike Chance","召喚物增加 60% 暴擊率"
"Minions have +20% to Critical Strike Multiplier","召喚物 +20% 暴擊加成"
"Minions have +8% to all Elemental Resistances","召喚物有 +8% 全部元素抗性"
"Minions have 8% additional Physical Damage Reduction","召喚物有 8% 額外物理傷害減免"
"Minions have +15% to all Elemental Resistances","召喚物有 +15% 全部元素抗性"
"Moving while Bleeding doesn't cause Minions to take extra Damage",流血時移動不使召喚物承受額外傷害
"Minions have 15% additional Physical Damage Reduction","召喚物有 15% 額外物理傷害減免"
"10% reduced Mana Cost of Link Skills","減少 10% 連結技能的魔力消耗"
"Link Skills have 10% increased Cast Speed","連結技能增加 10% 施放速度"
"Your Linked targets deal 30% increased Damage","你的連結目標增加 30% 傷害"
"20% increased Effect of Buffs granted by your Golems","魔像的增益效果增加 20%"
"Golems have 15% increased Maximum Life","增加魔像 15% 最大生命"
"40% increased Effect of Buffs granted by your Golems","魔像的增益效果增加 40%"
"10% increased Flask Effect Duration","增加 10% 藥劑效果持續時間"
"Life Flasks gain a Charge when you hit an Enemy, no more than once each second","當你擊中敵人時獲得 1 生命藥劑充能，每秒不超過 1 次"
"Skills used by Mines have 10% increased Area of Effect","被地雷使用的技能增加 10% 範圍效果"
"Skills used by Mines deal 30% increased Area Damage if you Detonated a Mine Recently","若你近期有引爆地雷，被地雷使用的技能增加 30% 範圍傷害"
"Skills used by Mines have 15% increased Area of Effect if you Detonated a Mine Recently","若你近期有引爆地雷，被地雷使用的技能增加 15% 範圍效果"
"30% increased Critical Strike Chance with Mines","增加 30% 地雷暴擊率"
"+15% to Critical Strike Multiplier with Mines","+15% 地雷暴擊加成"
"15% increased Critical Strike Chance with Mines","增加 15% 地雷暴擊率"
"+8% to Critical Strike Multiplier with Mines","+8% 地雷暴擊加成"
"10% increased Critical Strike Chance for each Mine Detonated\nRecently, up to 100%","近期每個爆炸的地雷增加 10% 暴擊率，\n最多 100%"
"+4% to Critical Strike Multiplier for each Mine Detonated\nRecently, up to 40%","近期每個爆炸的地雷 +4% 暴擊加成，\n最多 40%"
"8% increased Mine Damage","增加 8% 地雷傷害"
"10% increased Mana Reservation Efficiency of Skills that throw Mines","增加 10% 投擲地雷技能的魔力保留效用"
"Mines have a 15% chance to be Detonated an Additional Time","地雷有 15% 機率被引爆額外 1 次"
"30% increased Mana Reservation Efficiency of Skills that throw Mines","增加 30% 投擲地雷技能的魔力保留效用"
"Ignites you inflict deal Damage 15% faster","你造成的點燃傷害加速 15%"
"Ignites you inflict deal Damage 5% faster","你造成的點燃傷害加速 5%"
"+25% to Damage over Time Multiplier for Ailments from Critical Strikes","來自暴擊的異常狀態 +25% 持續傷害加成"
"+14% to Damage over Time Multiplier for Ailments from Critical Strikes","來自暴擊的異常狀態 +14% 持續傷害加成"
"+10% to Critical Strike Multiplier with Totem Skills","+10% 圖騰技能暴擊加成"
"24% increased Totem Damage","增加 24% 圖騰傷害"
"1% increased Movement Speed per Summoned Totem","每個召喚的圖騰增加 1% 移動速度"
"Attack Skills have +1 to maximum number of Summoned Ballista Totems","攻擊技能使召喚砲塔圖騰最大數量 +1"
"Attacks used by Totems have 4% increased Attack Speed","圖騰所使用的攻擊增加 4% 攻擊速度"
"Attacks used by Totems have 8% increased Attack Speed","圖騰所使用的攻擊增加 8% 攻擊速度"
"Each Totem applies 1% increased Damage taken to Enemies near it","每個圖騰對靠近它的敵人增加 1% 承受傷害"
"50% increased Effect of Buffs your Ancestor Totems grant while Active","增加 50% 從你先祖圖騰獲得的增益效果"
"Link Skills have 10% increased Skill Effect Duration","連結技能增加 10% 技能效果持續時間"
"Link Skills have 20% increased Buff Effect","連結技能增加 20% 增益效果"
"+12% to Fire Damage over Time Multiplier with Attack Skills","攻擊技能 +12% 火焰持續傷害加成"
"Attacks have 15% chance to Ignite","火焰傷害的攻擊有 15% 機率點燃敵人"
"+6% to Fire Damage over Time Multiplier with Attack Skills","攻擊技能 +6% 火焰持續傷害加成"
"Using Warcries is Instant\nWarcries share their Cooldown","戰吼為立即施放\n戰吼共享冷卻時間"
"50% less Life Regeneration Rate\n50% less maximum Total Life Recovery per Second from Leech\nEnergy Shield Recharge instead applies to Life","50% 更少生命回復率\n50% 更少來自偷取的每秒最大總恢復\n能量護盾充能套用至生命"
"Chance to Block Attack Damage is doubled\nChance to Block Spell Damage is doubled\nYou take 65% of Damage from Blocked Hits","格擋攻擊傷害率加倍\n格擋法術傷害率加倍\n你承受 65% 已格擋擊中的傷害"
"20% less Attack Damage taken if you haven't been Hit by an Attack Recently\n10% more chance to Evade Attacks if you have been Hit by an Attack Recently\n20% more Attack Damage taken if you have been Hit by an Attack Recently","若你近期沒有被擊中，承受 20% 更少攻擊傷害\n若你近期被攻擊擊中，10% 更多閃避攻擊率\n若你近期被攻擊擊中，承受 20% 更多攻擊傷害"
